COD;Valor Pedido;Cidade;Data da Venda;COD Cliente
AB1020;R$ 4,00;Niterói;29/09/2018;401
AB1013;R$ 2,00;Fortaleza;29/09/2018;366
AB1024;R$ 1,00;Guarulhos;29/09/2018;623
AB1015;R$ 4,00;Guarulhos;29/09/2018;600
AB1018;R$ 2,00;Fortaleza;29/09/2018;740
AB1023;R$ 1,00;Porto Alegre;29/09/2018;64
AB1010;R$ 3,00;Belo Horizonte;29/09/2018;180
AB1005;R$ 4,00;São Paulo;29/09/2018;424
AB1003;R$ 1,00;Goiânia;29/09/2018;518
AB1004;R$ 2,00;Salvador;29/09/2018;583
AB1023;R$ 3,00;Recife;29/09/2018;169
AB1017;R$ 1,00;Guarulhos;29/09/2018;167
AB1007;R$ 4,00;Curitiba;29/09/2018;720
AB1019;R$ 2,00;Curitiba;29/09/2018;714
AB1015;R$ 2,00;Porto Alegre;29/09/2018;808
AB1003;R$ 3,00;Campinas;30/09/2018;59
AB1005;R$ 1,00;Belo Horizonte;30/09/2018;550
AB1002;R$ 1,00;Curitiba;30/09/2018;637
AB1010;R$ 4,00;Campinas;30/09/2018;329
AB1010;R$ 1,00;Fortaleza;30/09/2018;557
AB1023;R$ 4,00;Niterói;30/09/2018;708
AB1006;R$ 2,00;Fortaleza;30/09/2018;621
AB1007;R$ 4,00;Goiânia;30/09/2018;89
AB1004;R$ 5,00;Nova Iguaço;30/09/2018;569
AB1022;R$ 5,00;Guarulhos;30/09/2018;119
AB1021;R$ 2,00;Guarulhos;30/09/2018;440
AB1023;R$ 3,00;Guarulhos;30/09/2018;37
AB1011;R$ 1,00;Porto Alegre;30/09/2018;361
AB1004;R$ 2,00;Guarulhos;30/09/2018;249
AB1024;R$ 4,00;Guarulhos;30/09/2018;496
AB1011;R$ 5,00;Porto Alegre;30/09/2018;361
AB1012;R$ 2,00;Belo Horizonte;30/09/2018;80
AB1010;R$ 2,00;Fortaleza;30/09/2018;157
AB1008;R$ 5,00;Belo Horizonte;30/09/2018;660
AB1014;R$ 5,00;Niterói;30/09/2018;451
AB1022;R$ 4,00;Salvador;30/09/2018;170
AB1016;R$ 4,00;Salvador;30/09/2018;448
AB1021;R$ 1,00;Curitiba;30/09/2018;343
AB1004;R$ 1,00;Recife;30/09/2018;254
AB1004;R$ 3,00;Recife;30/09/2018;547
AB1008;R$ 1,00;Guarulhos;30/09/2018;369
AB1007;R$ 5,00;Guarulhos;30/09/2018;334
AB1015;R$ 4,00;Recife;30/09/2018;169
AB1010;R$ 4,00;Nova Iguaço;30/09/2018;736
AB1024;R$ 3,00;Guarulhos;01/10/2018;600
AB1001;R$ 4,00;Niterói;01/10/2018;546
AB1007;R$ 2,00;Salvador;01/10/2018;396
AB1021;R$ 5,00;Goiânia;01/10/2018;177
AB1021;R$ 4,00;Rio de Janeiro;01/10/2018;558
AB1007;R$ 2,00;Nova Iguaço;01/10/2018;33
AB1002;R$ 1,00;Niterói;01/10/2018;273
AB1002;R$ 1,00;Recife;01/10/2018;822
AB1016;R$ 3,00;Guarulhos;01/10/2018;56
AB1004;R$ 1,00;Fortaleza;01/10/2018;507
AB1024;R$ 4,00;Belo Horizonte;01/10/2018;391
AB1009;R$ 3,00;Rio de Janeiro;01/10/2018;817
AB1008;R$ 5,00;São Paulo;01/10/2018;320
AB1020;R$ 5,00;São Paulo;01/10/2018;57
AB1014;R$ 2,00;Recife;01/10/2018;297
AB1010;R$ 5,00;Recife;01/10/2018;380
AB1014;R$ 4,00;Rio de Janeiro;01/10/2018;499
AB1014;R$ 2,00;Guarulhos;01/10/2018;233
AB1006;R$ 3,00;Fortaleza;01/10/2018;565
AB1004;R$ 5,00;Porto Alegre;01/10/2018;428
AB1003;R$ 2,00;Goiânia;01/10/2018;173
AB1015;R$ 4,00;Curitiba;01/10/2018;63
AB1019;R$ 3,00;Rio de Janeiro;02/10/2018;331
AB1022;R$ 1,00;Porto Alegre;02/10/2018;404
AB1003;R$ 2,00;Campinas;02/10/2018;618
AB1012;R$ 3,00;Niterói;02/10/2018;176
AB1023;R$ 5,00;Niterói;02/10/2018;454
AB1010;R$ 1,00;Fortaleza;02/10/2018;183
AB1012;R$ 3,00;Niterói;02/10/2018;381
AB1003;R$ 3,00;Niterói;02/10/2018;798
AB1007;R$ 4,00;Rio de Janeiro;02/10/2018;545
AB1011;R$ 4,00;Recife;02/10/2018;547
AB1022;R$ 3,00;Guarulhos;02/10/2018;465
AB1011;R$ 2,00;Guarulhos;02/10/2018;501
AB1018;R$ 1,00;Nova Iguaço;02/10/2018;578
AB1007;R$ 1,00;Curitiba;02/10/2018;1
AB1017;R$ 1,00;Nova Iguaço;02/10/2018;13
AB1016;R$ 1,00;Guarulhos;02/10/2018;126
AB1005;R$ 3,00;Fortaleza;02/10/2018;171
AB1002;R$ 2,00;Fortaleza;02/10/2018;503
AB1015;R$ 5,00;Porto Alegre;02/10/2018;64
AB1016;R$ 5,00;Guarulhos;02/10/2018;403
AB1003;R$ 2,00;Recife;02/10/2018;268
AB1024;R$ 5,00;Curitiba;02/10/2018;60
AB1015;R$ 4,00;Niterói;02/10/2018;176
AB1007;R$ 1,00;Fortaleza;02/10/2018;802
AB1005;R$ 3,00;Campinas;02/10/2018;36
AB1015;R$ 1,00;Niterói;02/10/2018;131
AB1015;R$ 2,00;Guarulhos;02/10/2018;101
AB1001;R$ 5,00;Curitiba;02/10/2018;7
AB1019;R$ 3,00;Niterói;02/10/2018;464
AB1021;R$ 3,00;Goiânia;02/10/2018;518
AB1008;R$ 2,00;Fortaleza;03/10/2018;113
AB1013;R$ 5,00;Recife;03/10/2018;449
AB1017;R$ 1,00;Nova Iguaço;03/10/2018;647
AB1002;R$ 1,00;Belo Horizonte;03/10/2018;430
AB1021;R$ 1,00;Fortaleza;03/10/2018;565
AB1008;R$ 2,00;São Paulo;03/10/2018;446
AB1016;R$ 2,00;Curitiba;03/10/2018;178
AB1022;R$ 3,00;Belo Horizonte;03/10/2018;186
AB1024;R$ 4,00;Recife;03/10/2018;234
AB1018;R$ 4,00;Curitiba;03/10/2018;637
AB1023;R$ 3,00;Campinas;03/10/2018;709
AB1005;R$ 3,00;Curitiba;03/10/2018;442
AB1004;R$ 5,00;Guarulhos;03/10/2018;341
AB1002;R$ 3,00;Recife;03/10/2018;297
AB1009;R$ 2,00;São Paulo;03/10/2018;104
AB1001;R$ 5,00;Belo Horizonte;03/10/2018;497
AB1008;R$ 1,00;Fortaleza;03/10/2018;796
AB1011;R$ 3,00;Goiânia;03/10/2018;425
AB1007;R$ 3,00;Curitiba;03/10/2018;271
AB1017;R$ 2,00;Guarulhos;03/10/2018;137
AB1006;R$ 3,00;Niterói;03/10/2018;236
AB1015;R$ 3,00;Nova Iguaço;03/10/2018;223
AB1017;R$ 1,00;Curitiba;03/10/2018;178
AB1003;R$ 3,00;Campinas;03/10/2018;59
AB1010;R$ 3,00;Curitiba;03/10/2018;367
AB1022;R$ 1,00;Rio de Janeiro;03/10/2018;570
AB1020;R$ 1,00;Guarulhos;03/10/2018;142
AB1023;R$ 5,00;Recife;04/10/2018;376
AB1023;R$ 2,00;Porto Alegre;04/10/2018;253
AB1010;R$ 2,00;Rio de Janeiro;04/10/2018;443
AB1023;R$ 3,00;Nova Iguaço;04/10/2018;701
AB1004;R$ 4,00;Porto Alegre;04/10/2018;436
AB1024;R$ 3,00;Porto Alegre;04/10/2018;444
AB1003;R$ 4,00;Porto Alegre;04/10/2018;189
AB1021;R$ 2,00;Nova Iguaço;04/10/2018;282
AB1002;R$ 5,00;Fortaleza;04/10/2018;163
AB1009;R$ 2,00;Rio de Janeiro;04/10/2018;11
AB1010;R$ 3,00;Belo Horizonte;04/10/2018;357
AB1023;R$ 4,00;Fortaleza;04/10/2018;740
AB1004;R$ 4,00;Niterói;04/10/2018;648
AB1015;R$ 4,00;Belo Horizonte;04/10/2018;190
AB1021;R$ 3,00;Recife;04/10/2018;144
AB1017;R$ 5,00;Goiânia;04/10/2018;116
AB1015;R$ 2,00;Recife;04/10/2018;616
AB1014;R$ 2,00;Belo Horizonte;04/10/2018;409
AB1022;R$ 5,00;Recife;04/10/2018;814
AB1020;R$ 3,00;Salvador;04/10/2018;448
AB1003;R$ 3,00;Curitiba;04/10/2018;419
AB1003;R$ 5,00;Niterói;04/10/2018;146
AB1015;R$ 4,00;Guarulhos;04/10/2018;48
AB1004;R$ 3,00;Goiânia;04/10/2018;762
AB1010;R$ 2,00;Guarulhos;05/10/2018;602
AB1006;R$ 1,00;Nova Iguaço;05/10/2018;477
AB1024;R$ 4,00;Guarulhos;05/10/2018;56
AB1020;R$ 1,00;Nova Iguaço;05/10/2018;124
AB1019;R$ 5,00;Fortaleza;05/10/2018;503
AB1005;R$ 3,00;Belo Horizonte;05/10/2018;660
AB1010;R$ 2,00;Guarulhos;05/10/2018;48
AB1002;R$ 1,00;Salvador;05/10/2018;712
AB1004;R$ 5,00;Salvador;05/10/2018;97
AB1023;R$ 2,00;Guarulhos;05/10/2018;98
AB1020;R$ 5,00;Porto Alegre;05/10/2018;642
AB1022;R$ 1,00;Curitiba;05/10/2018;705
AB1010;R$ 2,00;Recife;05/10/2018;106
AB1001;R$ 4,00;Belo Horizonte;05/10/2018;508
AB1016;R$ 5,00;Curitiba;05/10/2018;699
AB1019;R$ 2,00;Guarulhos;05/10/2018;392
AB1017;R$ 5,00;Fortaleza;05/10/2018;612
AB1007;R$ 4,00;Recife;05/10/2018;70
AB1013;R$ 2,00;Guarulhos;05/10/2018;128
AB1006;R$ 2,00;Rio de Janeiro;05/10/2018;121
AB1009;R$ 4,00;Nova Iguaço;05/10/2018;472
AB1020;R$ 5,00;Nova Iguaço;05/10/2018;25
AB1017;R$ 5,00;Recife;05/10/2018;219
AB1008;R$ 2,00;Campinas;05/10/2018;722
AB1020;R$ 1,00;Guarulhos;05/10/2018;364
AB1001;R$ 3,00;Rio de Janeiro;05/10/2018;44
AB1007;R$ 3,00;Goiânia;05/10/2018;88
AB1001;R$ 3,00;Niterói;06/10/2018;42
AB1006;R$ 3,00;Nova Iguaço;06/10/2018;231
AB1017;R$ 5,00;Porto Alegre;06/10/2018;808
AB1005;R$ 4,00;Curitiba;06/10/2018;217
AB1018;R$ 4,00;Belo Horizonte;06/10/2018;786
AB1011;R$ 3,00;Goiânia;06/10/2018;116
AB1002;R$ 3,00;Guarulhos;06/10/2018;211
AB1019;R$ 4,00;Goiânia;06/10/2018;88
AB1021;R$ 2,00;Curitiba;06/10/2018;741
AB1011;R$ 2,00;Porto Alegre;06/10/2018;221
AB1013;R$ 2,00;Rio de Janeiro;06/10/2018;571
AB1024;R$ 1,00;São Paulo;06/10/2018;424
AB1021;R$ 4,00;Fortaleza;06/10/2018;480
AB1009;R$ 4,00;Recife;06/10/2018;197
AB1004;R$ 4,00;Belo Horizonte;06/10/2018;413
AB1024;R$ 3,00;Niterói;06/10/2018;236
AB1005;R$ 2,00;Guarulhos;06/10/2018;206
AB1001;R$ 1,00;Porto Alegre;06/10/2018;166
AB1014;R$ 4,00;Fortaleza;06/10/2018;87
AB1006;R$ 4,00;Niterói;06/10/2018;658
AB1021;R$ 1,00;Niterói;06/10/2018;546
AB1007;R$ 3,00;Campinas;06/10/2018;45
AB1021;R$ 3,00;Salvador;06/10/2018;168
AB1008;R$ 3,00;São Paulo;06/10/2018;49
AB1012;R$ 3,00;Guarulhos;07/10/2018;610
AB1009;R$ 5,00;Guarulhos;07/10/2018;290
AB1002;R$ 1,00;Salvador;07/10/2018;800
AB1007;R$ 4,00;Recife;07/10/2018;169
AB1022;R$ 1,00;Campinas;07/10/2018;510
AB1002;R$ 3,00;Porto Alegre;07/10/2018;642
AB1020;R$ 4,00;Fortaleza;07/10/2018;687
AB1011;R$ 2,00;Campinas;07/10/2018;59
AB1024;R$ 4,00;Campinas;07/10/2018;120
AB1022;R$ 5,00;Campinas;07/10/2018;793
AB1006;R$ 5,00;Guarulhos;07/10/2018;372
AB1014;R$ 2,00;Guarulhos;07/10/2018;142
AB1022;R$ 1,00;Niterói;07/10/2018;495
AB1014;R$ 3,00;São Paulo;07/10/2018;683
AB1020;R$ 3,00;Belo Horizonte;07/10/2018;651
AB1015;R$ 3,00;Curitiba;07/10/2018;812
AB1012;R$ 5,00;Nova Iguaço;07/10/2018;231
AB1018;R$ 2,00;Salvador;07/10/2018;482
AB1014;R$ 4,00;Salvador;07/10/2018;198
AB1007;R$ 3,00;Niterói;07/10/2018;546
AB1020;R$ 1,00;Salvador;08/10/2018;448
AB1013;R$ 4,00;Porto Alegre;08/10/2018;375
AB1021;R$ 5,00;Recife;08/10/2018;227
AB1006;R$ 3,00;Belo Horizonte;08/10/2018;724
AB1004;R$ 5,00;Campinas;08/10/2018;289
AB1019;R$ 5,00;Recife;08/10/2018;500
AB1001;R$ 4,00;Goiânia;08/10/2018;299
AB1005;R$ 1,00;Salvador;08/10/2018;769
AB1018;R$ 5,00;Rio de Janeiro;08/10/2018;44
AB1021;R$ 3,00;Guarulhos;08/10/2018;229
AB1016;R$ 2,00;Campinas;08/10/2018;663
AB1003;R$ 1,00;Belo Horizonte;08/10/2018;742
AB1018;R$ 4,00;Nova Iguaço;08/10/2018;691
AB1010;R$ 3,00;São Paulo;08/10/2018;261
AB1019;R$ 2,00;Niterói;08/10/2018;688
AB1005;R$ 3,00;Guarulhos;08/10/2018;623
AB1010;R$ 2,00;Recife;08/10/2018;5
AB1004;R$ 5,00;Belo Horizonte;08/10/2018;357
AB1001;R$ 2,00;Guarulhos;08/10/2018;564
AB1010;R$ 5,00;Goiânia;08/10/2018;274
AB1020;R$ 2,00;Porto Alegre;08/10/2018;808
AB1002;R$ 5,00;Campinas;08/10/2018;395
AB1023;R$ 4,00;Fortaleza;09/10/2018;288
AB1013;R$ 3,00;Porto Alegre;09/10/2018;266
AB1010;R$ 5,00;Niterói;09/10/2018;40
AB1009;R$ 3,00;Curitiba;09/10/2018;498
AB1014;R$ 5,00;Campinas;09/10/2018;265
AB1008;R$ 1,00;São Paulo;09/10/2018;773
AB1001;R$ 5,00;Campinas;09/10/2018;329
AB1024;R$ 2,00;Fortaleza;09/10/2018;288
AB1010;R$ 4,00;Fortaleza;09/10/2018;171
AB1001;R$ 5,00;Guarulhos;09/10/2018;467
AB1018;R$ 3,00;Nova Iguaço;09/10/2018;711
AB1002;R$ 3,00;Belo Horizonte;09/10/2018;123
AB1001;R$ 3,00;Campinas;09/10/2018;151
AB1012;R$ 1,00;Salvador;09/10/2018;275
AB1018;R$ 1,00;Guarulhos;09/10/2018;399
AB1008;R$ 3,00;Campinas;09/10/2018;191
AB1008;R$ 1,00;Recife;09/10/2018;380
AB1014;R$ 3,00;São Paulo;09/10/2018;608
AB1020;R$ 4,00;Fortaleza;09/10/2018;279
AB1015;R$ 5,00;Fortaleza;10/10/2018;288
AB1020;R$ 1,00;Curitiba;10/10/2018;93
AB1008;R$ 1,00;Fortaleza;10/10/2018;183
AB1016;R$ 5,00;Belo Horizonte;10/10/2018;483
AB1014;R$ 4,00;São Paulo;10/10/2018;114
AB1021;R$ 3,00;Guarulhos;10/10/2018;433
AB1020;R$ 3,00;Niterói;10/10/2018;350
AB1022;R$ 1,00;Porto Alegre;10/10/2018;64
AB1019;R$ 1,00;Campinas;10/10/2018;439
AB1024;R$ 4,00;Guarulhos;10/10/2018;337
AB1001;R$ 1,00;Salvador;10/10/2018;775
AB1004;R$ 5,00;Nova Iguaço;10/10/2018;460
AB1021;R$ 4,00;São Paulo;10/10/2018;261
AB1023;R$ 3,00;Goiânia;10/10/2018;8
AB1001;R$ 2,00;São Paulo;10/10/2018;104
AB1022;R$ 1,00;Nova Iguaço;10/10/2018;278
AB1017;R$ 4,00;Salvador;10/10/2018;34
AB1020;R$ 1,00;Guarulhos;10/10/2018;122
AB1010;R$ 4,00;Porto Alegre;10/10/2018;746
AB1009;R$ 2,00;Rio de Janeiro;10/10/2018;817
AB1004;R$ 4,00;Guarulhos;10/10/2018;596
AB1020;R$ 1,00;Belo Horizonte;11/10/2018;190
AB1003;R$ 3,00;Salvador;11/10/2018;97
AB1021;R$ 2,00;Niterói;11/10/2018;584
AB1006;R$ 4,00;Niterói;11/10/2018;73
AB1012;R$ 2,00;Nova Iguaço;11/10/2018;598
AB1013;R$ 1,00;Belo Horizonte;11/10/2018;313
AB1003;R$ 5,00;Nova Iguaço;11/10/2018;355
AB1002;R$ 2,00;Curitiba;11/10/2018;178
AB1006;R$ 1,00;Campinas;11/10/2018;511
AB1017;R$ 3,00;Niterói;11/10/2018;756
AB1003;R$ 4,00;Nova Iguaço;11/10/2018;736
AB1002;R$ 2,00;Niterói;11/10/2018;473
AB1002;R$ 3,00;Goiânia;11/10/2018;469
AB1017;R$ 3,00;Porto Alegre;11/10/2018;474
AB1023;R$ 4,00;Rio de Janeiro;11/10/2018;407
AB1004;R$ 4,00;Salvador;11/10/2018;792
AB1023;R$ 5,00;Goiânia;11/10/2018;173
AB1022;R$ 5,00;Guarulhos;11/10/2018;538
AB1023;R$ 4,00;São Paulo;11/10/2018;429
AB1002;R$ 3,00;Porto Alegre;11/10/2018;68
AB1017;R$ 3,00;Goiânia;11/10/2018;182
AB1005;R$ 2,00;Fortaleza;11/10/2018;288
AB1008;R$ 5,00;Rio de Janeiro;11/10/2018;29
AB1015;R$ 4,00;Guarulhos;12/10/2018;119
AB1021;R$ 4,00;Niterói;12/10/2018;401
AB1021;R$ 1,00;Porto Alegre;12/10/2018;72
AB1018;R$ 5,00;Niterói;12/10/2018;381
AB1011;R$ 5,00;Recife;12/10/2018;633
AB1017;R$ 1,00;Niterói;12/10/2018;549
AB1018;R$ 5,00;Salvador;12/10/2018;275
AB1023;R$ 3,00;São Paulo;12/10/2018;753
AB1016;R$ 2,00;Fortaleza;12/10/2018;471
AB1021;R$ 3,00;Goiânia;12/10/2018;821
AB1008;R$ 5,00;Salvador;12/10/2018;646
AB1012;R$ 2,00;Fortaleza;12/10/2018;565
AB1004;R$ 1,00;Salvador;12/10/2018;712
AB1008;R$ 4,00;Nova Iguaço;12/10/2018;568
AB1011;R$ 4,00;Curitiba;12/10/2018;412
AB1009;R$ 2,00;São Paulo;12/10/2018;450
AB1012;R$ 4,00;São Paulo;12/10/2018;140
AB1016;R$ 5,00;Curitiba;12/10/2018;498
AB1021;R$ 4,00;Rio de Janeiro;12/10/2018;573
AB1014;R$ 5,00;Niterói;12/10/2018;434
AB1007;R$ 3,00;Salvador;12/10/2018;583
AB1014;R$ 5,00;Fortaleza;12/10/2018;621
AB1001;R$ 2,00;Campinas;12/10/2018;618
AB1006;R$ 1,00;Guarulhos;13/10/2018;596
AB1023;R$ 3,00;São Paulo;13/10/2018;641
AB1010;R$ 2,00;Guarulhos;13/10/2018;629
AB1017;R$ 2,00;Campinas;13/10/2018;618
AB1013;R$ 1,00;Goiânia;13/10/2018;204
AB1012;R$ 5,00;Fortaleza;13/10/2018;113
AB1021;R$ 5,00;Belo Horizonte;13/10/2018;430
AB1016;R$ 4,00;Salvador;13/10/2018;90
AB1002;R$ 4,00;Goiânia;13/10/2018;674
AB1021;R$ 3,00;Porto Alegre;13/10/2018;72
AB1011;R$ 4,00;Belo Horizonte;13/10/2018;786
AB1001;R$ 1,00;Fortaleza;13/10/2018;286
AB1014;R$ 3,00;Porto Alegre;13/10/2018;200
AB1016;R$ 5,00;Campinas;13/10/2018;607
AB1015;R$ 3,00;Campinas;13/10/2018;422
AB1018;R$ 4,00;Nova Iguaço;13/10/2018;680
AB1012;R$ 5,00;Nova Iguaço;13/10/2018;791
AB1006;R$ 2,00;Goiânia;13/10/2018;438
AB1006;R$ 1,00;São Paulo;13/10/2018;617
AB1005;R$ 5,00;Goiânia;13/10/2018;299
AB1006;R$ 3,00;Curitiba;13/10/2018;293
AB1010;R$ 3,00;Goiânia;13/10/2018;352
AB1014;R$ 1,00;Recife;13/10/2018;70
AB1001;R$ 3,00;Salvador;13/10/2018;164
AB1007;R$ 5,00;Niterói;13/10/2018;273
AB1008;R$ 5,00;Salvador;13/10/2018;437
AB1019;R$ 1,00;Fortaleza;13/10/2018;288
AB1002;R$ 5,00;Goiânia;13/10/2018;274
AB1018;R$ 4,00;Campinas;13/10/2018;333
AB1016;R$ 5,00;Guarulhos;13/10/2018;142
AB1022;R$ 5,00;Fortaleza;14/10/2018;507
AB1004;R$ 3,00;Recife;14/10/2018;81
AB1016;R$ 3,00;Curitiba;14/10/2018;1
AB1009;R$ 3,00;Goiânia;14/10/2018;682
AB1011;R$ 4,00;Porto Alegre;14/10/2018;266
AB1013;R$ 3,00;Guarulhos;14/10/2018;47
AB1017;R$ 3,00;Goiânia;14/10/2018;438
AB1018;R$ 2,00;Fortaleza;14/10/2018;157
AB1005;R$ 1,00;Fortaleza;14/10/2018;215
AB1012;R$ 5,00;Guarulhos;14/10/2018;440
AB1007;R$ 5,00;Salvador;14/10/2018;275
AB1014;R$ 1,00;Curitiba;14/10/2018;66
AB1015;R$ 5,00;São Paulo;14/10/2018;728
AB1009;R$ 1,00;Fortaleza;14/10/2018;363
AB1014;R$ 5,00;São Paulo;14/10/2018;314
AB1023;R$ 2,00;Guarulhos;14/10/2018;212
AB1012;R$ 2,00;Belo Horizonte;14/10/2018;359
AB1007;R$ 4,00;São Paulo;14/10/2018;235
AB1019;R$ 1,00;Porto Alegre;14/10/2018;624
AB1023;R$ 1,00;São Paulo;14/10/2018;202
AB1016;R$ 1,00;Guarulhos;15/10/2018;67
AB1024;R$ 2,00;São Paulo;15/10/2018;382
AB1009;R$ 2,00;Nova Iguaço;15/10/2018;649
AB1013;R$ 1,00;Curitiba;15/10/2018;774
AB1022;R$ 4,00;Rio de Janeiro;15/10/2018;771
AB1010;R$ 3,00;Campinas;15/10/2018;732
AB1004;R$ 3,00;São Paulo;15/10/2018;202
AB1013;R$ 2,00;Nova Iguaço;15/10/2018;517
AB1007;R$ 4,00;Recife;15/10/2018;449
AB1021;R$ 5,00;Campinas;15/10/2018;422
AB1004;R$ 5,00;Curitiba;15/10/2018;637
AB1016;R$ 4,00;São Paulo;15/10/2018;57
AB1003;R$ 1,00;Goiânia;15/10/2018;162
AB1015;R$ 4,00;Goiânia;15/10/2018;349
AB1001;R$ 1,00;Recife;15/10/2018;822
AB1018;R$ 2,00;Fortaleza;15/10/2018;113
AB1021;R$ 3,00;Rio de Janeiro;15/10/2018;52
AB1006;R$ 4,00;Belo Horizonte;15/10/2018;418
AB1011;R$ 5,00;Nova Iguaço;15/10/2018;689
AB1022;R$ 1,00;Goiânia;15/10/2018;435
AB1011;R$ 2,00;Guarulhos;15/10/2018;41
AB1012;R$ 1,00;Guarulhos;15/10/2018;56
AB1016;R$ 3,00;Salvador;16/10/2018;396
AB1017;R$ 3,00;Campinas;16/10/2018;709
AB1015;R$ 1,00;Rio de Janeiro;16/10/2018;788
AB1007;R$ 4,00;Nova Iguaço;16/10/2018;472
AB1021;R$ 4,00;Curitiba;16/10/2018;493
AB1002;R$ 2,00;Porto Alegre;16/10/2018;592
AB1010;R$ 5,00;Porto Alegre;16/10/2018;588
AB1020;R$ 5,00;Porto Alegre;16/10/2018;816
AB1024;R$ 5,00;Nova Iguaço;16/10/2018;556
AB1003;R$ 2,00;Porto Alegre;16/10/2018;267
AB1014;R$ 5,00;São Paulo;16/10/2018;140
AB1012;R$ 4,00;Belo Horizonte;16/10/2018;295
AB1013;R$ 5,00;Salvador;16/10/2018;245
AB1001;R$ 3,00;Goiânia;16/10/2018;173
AB1006;R$ 1,00;Niterói;16/10/2018;228
AB1010;R$ 3,00;Guarulhos;16/10/2018;152
AB1012;R$ 1,00;Curitiba;16/10/2018;250
AB1019;R$ 5,00;Guarulhos;16/10/2018;184
AB1020;R$ 3,00;Niterói;16/10/2018;434
AB1022;R$ 2,00;Campinas;16/10/2018;201
AB1007;R$ 5,00;Salvador;17/10/2018;15
AB1006;R$ 4,00;Curitiba;17/10/2018;343
AB1008;R$ 5,00;Fortaleza;17/10/2018;288
AB1012;R$ 2,00;Guarulhos;17/10/2018;56
AB1006;R$ 2,00;Campinas;17/10/2018;332
AB1003;R$ 5,00;São Paulo;17/10/2018;429
AB1010;R$ 3,00;São Paulo;17/10/2018;748
AB1014;R$ 1,00;Guarulhos;17/10/2018;294
AB1005;R$ 1,00;São Paulo;17/10/2018;450
AB1016;R$ 5,00;Guarulhos;17/10/2018;340
AB1013;R$ 5,00;Nova Iguaço;17/10/2018;487
AB1022;R$ 4,00;Goiânia;17/10/2018;469
AB1009;R$ 2,00;Rio de Janeiro;17/10/2018;462
AB1006;R$ 1,00;Belo Horizonte;17/10/2018;666
AB1003;R$ 4,00;Guarulhos;17/10/2018;187
AB1002;R$ 1,00;Porto Alegre;17/10/2018;38
AB1001;R$ 1,00;Recife;17/10/2018;335
AB1014;R$ 2,00;Nova Iguaço;17/10/2018;308
AB1013;R$ 5,00;Campinas;17/10/2018;618
AB1009;R$ 4,00;Fortaleza;17/10/2018;687
AB1017;R$ 3,00;Guarulhos;17/10/2018;249
AB1008;R$ 3,00;São Paulo;17/10/2018;389
AB1004;R$ 4,00;Rio de Janeiro;18/10/2018;44
AB1022;R$ 3,00;Belo Horizonte;18/10/2018;724
AB1015;R$ 5,00;Rio de Janeiro;18/10/2018;3
AB1021;R$ 2,00;Curitiba;18/10/2018;240
AB1003;R$ 4,00;Curitiba;18/10/2018;715
AB1017;R$ 4,00;Niterói;18/10/2018;546
AB1001;R$ 1,00;Porto Alegre;18/10/2018;664
AB1003;R$ 3,00;Rio de Janeiro;18/10/2018;148
AB1023;R$ 3,00;Guarulhos;18/10/2018;229
AB1013;R$ 1,00;São Paulo;18/10/2018;608
AB1009;R$ 5,00;Guarulhos;18/10/2018;311
AB1003;R$ 4,00;Nova Iguaço;18/10/2018;655
AB1001;R$ 5,00;Belo Horizonte;18/10/2018;379
AB1012;R$ 4,00;Niterói;18/10/2018;258
AB1022;R$ 2,00;Rio de Janeiro;18/10/2018;325
AB1010;R$ 5,00;Rio de Janeiro;18/10/2018;405
AB1021;R$ 3,00;Recife;18/10/2018;555
AB1017;R$ 5,00;Rio de Janeiro;18/10/2018;771
AB1023;R$ 1,00;Nova Iguaço;18/10/2018;568
AB1013;R$ 3,00;Fortaleza;18/10/2018;458
AB1005;R$ 1,00;Salvador;18/10/2018;712
AB1020;R$ 1,00;Guarulhos;18/10/2018;256
AB1011;R$ 2,00;Goiânia;18/10/2018;512
AB1020;R$ 4,00;Goiânia;19/10/2018;352
AB1007;R$ 1,00;Nova Iguaço;19/10/2018;460
AB1022;R$ 4,00;Curitiba;19/10/2018;240
AB1018;R$ 5,00;Guarulhos;19/10/2018;561
AB1015;R$ 2,00;Porto Alegre;19/10/2018;515
AB1011;R$ 1,00;Campinas;19/10/2018;257
AB1013;R$ 5,00;Belo Horizonte;19/10/2018;23
AB1016;R$ 5,00;Goiânia;19/10/2018;682
AB1021;R$ 3,00;Niterói;19/10/2018;495
AB1017;R$ 4,00;São Paulo;19/10/2018;718
AB1007;R$ 4,00;Porto Alegre;19/10/2018;606
AB1011;R$ 1,00;Guarulhos;19/10/2018;256
AB1011;R$ 5,00;Recife;19/10/2018;603
AB1019;R$ 1,00;Porto Alegre;19/10/2018;12
AB1012;R$ 3,00;Curitiba;19/10/2018;394
AB1015;R$ 2,00;Guarulhos;19/10/2018;128
AB1020;R$ 4,00;Nova Iguaço;19/10/2018;717
AB1023;R$ 2,00;Nova Iguaço;19/10/2018;455
AB1017;R$ 5,00;Porto Alegre;19/10/2018;669
AB1019;R$ 4,00;Guarulhos;20/10/2018;496
AB1009;R$ 2,00;Guarulhos;20/10/2018;179
AB1009;R$ 4,00;Porto Alegre;20/10/2018;780
AB1001;R$ 5,00;Curitiba;20/10/2018;238
